0.000000000000000 0.410927713584464 0.065606298094457 0.045216290724235 0.000000000000000 0.000000000000000 0.000000000000000 -0.006084121161355 -0.034072929640679 -1.354204663271944 
0.010000000000000 -0.359634151081529 0.031936678472614 -0.360058147745973 0.002481456417553 -0.008609522140026 -0.001061167327340 -0.006051786041798 -0.034077004171920 -1.354207040216989 
0.020000000000000 -0.997632919303071 0.015621542256953 -0.570869618650559 0.005770545854264 -0.026030415886172 -0.003516658904838 -0.005874607973728 -0.034079869001893 -1.354223577492743 
0.030000000000000 -1.503518212438258 0.019306255319506 -0.824712904401479 0.009674540840447 -0.045859807161981 -0.006570832391494 -0.005482573063610 -0.034073038749214 -1.354263447501081 
0.040000000000000 -1.951065914694420 0.035155355969708 -1.083013724902675 0.013089779155446 -0.058549980487112 -0.009748286614489 -0.004902183724099 -0.034067123413846 -1.354327126641137 
0.050000000000000 -2.350189564201882 0.031203607356792 -1.052187687987928 0.013733607347695 -0.061115050270612 -0.012568514900484 -0.004265715874180 -0.034076690065806 -1.354419353511979 
0.060000000000000 -2.797976589011127 0.023944612808026 -0.647760135336219 0.013761172482572 -0.067745338826013 -0.014961114622436 -0.003669449974966 -0.034077821257394 -1.354537380518241 
0.070000000000000 -3.323894922596043 0.051285175884655 -0.090900821422877 0.008764260412157 -0.079209453453221 -0.017940736271117 -0.002929414288835 -0.034053788296091 -1.354671928482646 
0.080000000000000 -3.812206580129088 0.078326042253717 0.400112206849285 0.000462758393122 -0.085895931743644 -0.021517289845791 -0.002070631471628 -0.033908132913347 -1.354839481543006 
0.090000000000000 -4.189119477860242 0.092032202013587 0.954433134264623 -0.010276696697537 -0.076030799962522 -0.024135444473599 -0.001228761747050 -0.033671788628289 -1.355046629111225 
0.100000000000000 -4.468130660692714 0.094575395611520 1.159660068301845 -0.017733215731278 -0.066141830464231 -0.026798197332772 -0.000636930776660 -0.033371659627159 -1.355277345866048 
